dissimilarity,homogeneity,contrast,ASM,energy,correlation,entropy,Dissimilarity_1,Dissimilarity_2,Dissimilarity_3,Dissimilarity_4,Dissimilarity_5,Dissimilarity_6,Dissimilarity_7,Dissimilarity_8,Dissimilarity_9,Dissimilarity_10,Dissimilarity_11,Dissimilarity_12,Dissimilarity_13,Dissimilarity_14,Dissimilarity_15,Dissimilarity_16,Homogeneity_1,Homogeneity_2,Homogeneity_3,Homogeneity_4,Homogeneity_5,Homogeneity_6,Homogeneity_7,Homogeneity_8,Homogeneity_9,Homogeneity_10,Homogeneity_11,Homogeneity_12,Homogeneity_13,Homogeneity_14,Homogeneity_15,Homogeneity_16,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16,labels,img_paths
4.068948413,0.958964569,845.828869,0.869821162,0.932642033,0.76035067,2.846439345,0,0,0,0,4.408333333,11.8,6.654166667,10.30833333,13.67083333,12.725,4.108333333,2.308333333,0,0,0,0,1,1,1,1,0.934849188,0.885885275,0.889285542,0.88400106,0.879773748,0.911273166,0.969167481,0.987501938,1,1,1,1,0,0,0,0,0.88418372,0,1.319035274,2.258871848,0.991760148,0.286396957,0.468995594,0,0,0,0,0,ha,Crop ROI/ha/ha51.jpg
5.355406746,0.941144039,1154.153026,0.834599155,0.913563985,0.757978181,3.58418372,0,0,0,0,12.04583333,12.72916667,11.2625,12.95416667,10.59583333,15.93333333,8.595833333,3.175,0,0,0,0,1,1,1,1,0.835773989,0.870862319,0.853595008,0.842085228,0.910849038,0.870003923,0.90302811,0.97291735,1,1,1,1,0,0,0,0,1.843751954,1.601014306,1.947730922,2.733206219,1.638758681,1.68149633,1.236160254,0.286396957,0,0,0,0,ha,Crop ROI/ha/ha52.jpg
4.807787698,0.949697928,941.8226687,0.84465607,0.919051723,0.786835404,3.346439345,0,0,0,0,12.85833333,13.86666667,9.408333333,12.775,4.241666667,9.858333333,4.283333333,5.470833333,0,0,0,0,1,1,1,1,0.844184775,0.865138766,0.860441978,0.85294211,0.972918404,0.907127794,0.953335243,0.957139429,1,1,1,1,0,0,0,0,2.157717469,2.601609497,1.533206219,2.321127473,0.721928095,0.609840305,0.934068055,0.609840305,0,0,0,0,ha,Crop ROI/ha/ha53.jpg
6.897569444,0.92573182,1393.625248,0.769221691,0.877052844,0.77824415,3.821928095,0,0,0,0,8.583333333,11.9125,14.95,17.125,19.87916667,20.27083333,4.108333333,14.56666667,0,0,0,0,1,1,1,1,0.884652491,0.852954073,0.807420616,0.802785635,0.791130609,0.837364969,0.977083612,0.865069111,1,1,1,1,0,0,0,0,1.675143246,1.188376372,1.181290899,2.90869497,2.346439345,3.046439345,0,1.914979821,0,0,0,0,ha,Crop ROI/ha/ha54.jpg
5.125248016,0.945299586,1011.630208,0.829685126,0.910870532,0.774242855,3.38418372,0,0,0,0,6.408333333,13.61666667,10.35416667,15.25,18.8125,8.533333333,7.2125,3.708333333,0,0,0,0,1,1,1,1,0.901261939,0.874180955,0.865014696,0.827362233,0.842929406,0.915426769,0.935026226,0.963333813,1,1,1,1,0,0,0,0,0.468995594,2.085475297,2.080482024,1.923219672,1.236160254,1.295461844,0.468995594,0.609840305,0,0,0,0,ha,Crop ROI/ha/ha55.jpg
4.54389881,0.95201063,917.2874504,0.856454816,0.925448441,0.774055954,2.60869497,0,0,0,0,6.533333333,9.695833333,9.625,12.76666667,10.18333333,12.47083333,7.720833333,3.720833333,0,0,0,0,1,1,1,1,0.883377152,0.910038545,0.849216611,0.867355364,0.930021637,0.875421265,0.942503944,0.981250356,1,1,1,1,0,0,0,0,0.88418372,1.647730922,0.881290899,1.919973094,0.934068055,1.236160254,0.286396957,0.721928095,0,0,0,0,ha,Crop ROI/ha/ha56.jpg
4.139384921,0.951274256,839.0505952,0.84825679,0.921008572,0.803418147,3.065957321,0,0,0,0,10.85416667,14.7125,5.716666667,10.74166667,9.108333333,8.55,5.341666667,1.875,0,0,0,0,1,1,1,1,0.865852505,0.866268611,0.902371814,0.848126625,0.909261406,0.912505653,0.940938753,0.972917619,1,1,1,1,0,0,0,0,1.678389825,1.680482024,2.185475297,1.680482024,0.286396957,1.406007579,0,0,0,0,0,0,ha,Crop ROI/ha/ha57.jpg
4.447172619,0.944292637,828.796875,0.799599176,0.894203096,0.845473336,3.221928095,0,0,0,0,10.62916667,17.72083333,5.670833333,12.52916667,9.729166667,8.525,6.433333333,2.4375,0,0,0,0,1,1,1,1,0.834629603,0.825627676,0.896356139,0.829770837,0.88919448,0.922501747,0.919337294,0.967530886,1,1,1,1,0,0,0,0,1.985475297,2.063865122,1.885475297,2.660964047,1.670950594,1.98149633,1.570950594,0.286396957,0,0,0,0,ha,Crop ROI/ha/ha58.jpg
4.092509921,0.962185124,893.2051091,0.880950413,0.938589587,0.714614892,2.865957321,0,0,0,0,5.329166667,10.52916667,9.8125,14.8625,8.591666667,8.5,6.391666667,3.7625,0,0,0,0,1,1,1,1,0.934222779,0.907506709,0.877982933,0.883807045,0.899513067,0.949583851,0.95708372,0.965420846,1,1,1,1,0,0,0,0,1.291760148,0.74758468,0.84758468,1.021928095,0.88418372,0.721928095,1.441153528,0,0,0,0,0,ha,Crop ROI/ha/ha59.jpg
7.972222222,0.896734458,1527.095238,0.673243024,0.820513878,0.854917196,4.021928095,0,0,0,0,12.1625,13.01666667,17.66666667,17.18333333,28.40416667,15.9375,11.54583333,14.77083333,0,0,0,0,1,1,1,1,0.829240716,0.777921671,0.727110335,0.75258329,0.708467756,0.827587886,0.885437729,0.833844547,1,1,1,1,0,0,0,0,2.065957321,2.846439345,3.28418372,3.146439345,3.321928095,1.760964047,0.970950594,2.733206219,0,0,0,0,ha,Crop ROI/ha/ha6.jpg
12.36731151,0.894668529,2593.18626,0.736242962,0.858046014,0.564045427,3.446439345,0,0,0,0,4,18.99583333,40.00416667,34.2625,25.17916667,26.575,19.07916667,31.55,0,0,0,0,1,1,1,1,0.968750309,0.809512363,0.699129745,0.667173749,0.782561902,0.768591229,0.858098228,0.772416269,1,1,1,1,0,0,0,0,0,1.156779649,2.465957321,2.333206219,1.441153528,1.601014306,1.578897903,1.156779649,0,0,0,0,ha,Crop ROI/ha/ha60.jpg
11.80753968,0.898380086,2504.425595,0.746848716,0.864204094,0.566560432,3.18418372,0,0,0,0,0.008333333,13.74583333,21.225,35.72916667,28.02916667,36.67083333,17.77083333,30.99166667,0,0,0,0,1,1,1,1,0.995833333,0.825271552,0.819635272,0.717434956,0.73383687,0.663520282,0.878364405,0.765098315,1,1,1,1,0,0,0,0,0,0.609840305,1.236160254,2.146439345,1.478897903,1.83949107,1.021928095,0.88418372,0,0,0,0,ha,Crop ROI/ha/ha61.jpg
11.65128968,0.897785886,2444.890377,0.74347156,0.862247969,0.541604851,2.770950594,0,0,0,0.004166667,0,12.41666667,31.7625,42.48333333,16.99166667,28.25833333,28.0875,24.7375,0,0,0,0,1,1,1,0.997916667,1,0.865864959,0.733003727,0.657537957,0.795730276,0.752397258,0.761943322,0.811306652,1,1,1,1,0,0,0,0,0,0.609840305,1.670950594,1.675143246,1.154015773,1.833206219,0.721928095,0.286396957,0,0,0,0,ha,Crop ROI/ha/ha62.jpg
9.642857143,0.916290756,2070.683532,0.782176799,0.884407598,0.561785885,2.946439345,0,0,0,0,2.8125,11.84166667,33.1375,30.15416667,21.12916667,8.920833333,13.43333333,32.47083333,0,0,0,0,1,1,1,1,0.967501761,0.844710444,0.728826807,0.748021533,0.82428819,0.91587618,0.877318989,0.772519059,1,1,1,1,0,0,0,0,0,0,1.675143246,1.490468571,1.278897903,0.286396957,1.295461844,1.191760148,0,0,0,0,ha,Crop ROI/ha/ha63.jpg
10.93650794,0.914688686,2397.155258,0.783146288,0.884955529,0.501911798,2.663865122,0,0,0,0,0.004166667,20.15,10.13333333,38.875,23.65416667,43.47916667,14.77083333,21.52916667,0,0,0,0,1,1,1,1,0.997916667,0.835293767,0.916728498,0.691160462,0.785301141,0.681550893,0.893342897,0.851673734,1,1,1,1,0,0,0,0,0,1.468995594,0.468995594,1.319035274,2.223219672,2.041446071,0.468995594,0.721928095,0,0,0,0,ha,Crop ROI/ha/ha64.jpg
11.51264881,0.904355118,2469.814732,0.744944401,0.863101617,0.511268249,3.48418372,0,0,0,0,8.520833333,17.80833333,39.37916667,36.97083333,19.2125,29.925,13.475,18.54166667,0,0,0,0,1,1,1,1,0.929170836,0.831698676,0.700549421,0.670467147,0.804698365,0.779602751,0.912796211,0.840846551,1,1,1,1,0,0,0,0,0.74758468,0.991760148,0.811278124,1.319035274,2.363865122,1.785475297,0.721928095,0,0,0,0,0,ha,Crop ROI/ha/ha65.jpg
13.46577381,0.877791933,2811.562004,0.681706873,0.82565542,0.671706165,3.646439345,0,0,0,10.36666667,0.004166667,24.875,39.35833333,31.47916667,31.1625,30.2375,16.91666667,27.38333333,5.3625,0,0,0,1,1,1,0.872162754,0.997916667,0.752848067,0.641224108,0.79004564,0.712057037,0.6714455,0.850334054,0.789435286,0.950853582,1,1,1,0,0,0,0.74758468,0,2.346439345,2.628212946,2.160964047,3.246439345,2.246439345,1.734497797,0.991760148,0.88418372,0,0,0,ha,Crop ROI/ha/ha66.jpg
11.2452877,0.896712164,2415.40749,0.720314893,0.84871367,0.626898199,3.50869497,0,0,0,0,0,14.93333333,36.40833333,41.23333333,23.38333333,15.40833333,23.325,27.61666667,0,0,0,0,1,1,1,1,1,0.839183441,0.672158158,0.64878932,0.798519778,0.832550229,0.783502687,0.777420178,1,1,1,1,0,0,0,0,0,0.468995594,2.465957321,2.865957321,2.846439345,1.352724196,1.680482024,1.076297626,0,0,0,0,ha,Crop ROI/ha/ha67.jpg
11.9375,0.902807596,2580.830853,0.754965977,0.868887781,0.549365998,3.546439345,0,0,0,2.0625,0,18.73333333,29.49166667,41.57916667,25.03333333,28.27083333,10.73333333,27.60416667,1.079166667,0,0,0,1,1,1,0.975480914,1,0.832418878,0.742975546,0.677444727,0.757117783,0.762942776,0.899661692,0.836696949,0.983347775,1,1,1,0,0,0,0,0,1.456779649,1.416642278,2.803701696,1.416642278,2.283383098,1.278897903,1.816642278,0,0,0,0,ha,Crop ROI/ha/ha68.jpg
14.01959325,0.880756771,3007.636657,0.685249896,0.827798222,0.612219702,3.921928095,0,0,0,8.358333333,0.008333333,21.56666667,38.30833333,43.925,30.47916667,18.05833333,32.56666667,31.08333333,3.304166667,0.020833333,0,0,1,1,1,0.919186618,0.995833333,0.790852829,0.684071743,0.632946589,0.702035286,0.851918916,0.76484127,0.770430088,0.973757414,0.989583333,1,1,0,0,0,1.278897903,0,1.970950594,2.088376372,2.801609497,2.839353872,1.533206219,3.38418372,1.336160254,2.223219672,0,0,0,ha,Crop ROI/ha/ha69.jpg
8.590525794,0.878316406,1594.385665,0.626285075,0.791381751,0.855498417,4.021928095,0,0,0,0,18.77916667,7.329166667,24.45833333,13.8625,10.68333333,9.808333333,23.54583333,30.35416667,0,0,0,0.020833333,1,1,1,1,0.713652144,0.807183372,0.668724959,0.744418193,0.88091869,0.888832838,0.705789329,0.660261201,1,1,1,0.990416667,0,0,0,0,2.301609497,2.946439345,3.146439345,2.503701696,0.468995594,2.665957321,3.446439345,3.28418372,0,0,0,0,ha,Crop ROI/ha/ha7.jpg
12.72743056,0.892736215,2757.411458,0.72523166,0.851605343,0.566065923,3.68418372,0,0,0,1.995833333,0,19.9375,11.17916667,42.725,28.60833333,46.77916667,22.225,26.95833333,1.083333333,2.191666667,0,0,1,1,1,0.971667291,1,0.814032193,0.913376474,0.682754848,0.745993643,0.678444581,0.7648441,0.770936682,0.978751835,0.949177199,1,1,0,0,0,0,0,1.647730922,0.468995594,2.828212946,2.58418372,2.342737649,0.991760148,1.456779649,0,0,0,0,ha,Crop ROI/ha/ha70.jpg
10.99652778,0.90293966,2459.875496,0.760517023,0.872076271,0.513553599,2.70869497,0,0,0,0,1.083333333,27.64583333,11.7375,37.08333333,23.32083333,41.86666667,12.6625,22.88333333,0,0,0,0,1,1,1,1,0.991826987,0.757540933,0.90049903,0.702580366,0.75841228,0.629094408,0.899069396,0.815945562,1,1,1,1,0,0,0,0,0,1.512887622,0.468995594,1.021928095,1.191760148,1.881290899,0.609840305,0.286396957,0,0,0,0,ha,Crop ROI/ha/ha71.jpg
10.81572421,0.88698024,2250.843006,0.669601244,0.818291662,0.720814668,3.78418372,0,0,0,8.591666667,1.0875,9.6,29.04583333,29.64166667,35.22916667,45.7375,4.391666667,5.695833333,4.1375,2.125,0,0,1,1,1,0.881762601,0.977087483,0.85685162,0.661537485,0.743245402,0.64143543,0.634120854,0.92348103,0.92983578,0.941676752,0.982243722,1,1,0,0,0,2.28418372,0,1.883383098,2.360964047,2.901609497,2.157717469,3.170950594,1.441153528,0,1.485475297,0,0,0,ha,Crop ROI/ha/ha72.jpg
9.44890873,0.898450975,1905.52381,0.71203032,0.84381889,0.735222091,3.421928095,0,0,0.783333333,6.875,5.345833333,18.84166667,31.99583333,24.31666667,35.49166667,24.35833333,1.0625,0,3.225,0,0,0,1,1,0.990000123,0.919171024,0.935421182,0.795859035,0.665618751,0.725591311,0.653844173,0.73903704,0.989583399,1,0.957086604,1,1,1,0,0,0,2.203701696,0.881290899,2.38418372,1.833206219,2.528212946,2.321127473,2.295461844,0,0,0.88418372,0,0,0,ha,Crop ROI/ha/ha73.jpg
10.32787698,0.90486058,2109.026786,0.724555306,0.851208145,0.707118076,3.446439345,0,0,0,0.016666667,1.033333333,15.7375,21.74583333,29.74166667,28.85,40.6,8.295833333,17.34583333,0.025,0,0,0,1,1,1,0.991666667,0.981250073,0.824901884,0.793837045,0.743846591,0.712779525,0.66724712,0.919585876,0.864185389,0.989166667,1,1,1,0,0,0,0,0,1.846439345,1.533206219,3.08418372,2.241446071,2.723219672,0.286396957,1.076297626,0,0,0,0,ha,Crop ROI/ha/ha74.jpg
9.551339286,0.913811764,1958.072173,0.766137332,0.875292712,0.649839023,3.546439345,0,0,0,0,1.166666667,14.89583333,21.28333333,32.24166667,31.65833333,34.82083333,8.2625,7.691666667,0.033333333,0,0,0,1,1,1,1,0.98542437,0.848874901,0.80002887,0.71622898,0.709590769,0.716522258,0.919407388,0.940428818,0.985,1,1,1,0,0,0,0,0,1.438758681,0.721928095,2.763865122,2.085475297,2.546439345,0.74758468,1.356779649,0,0,0,0,ha,Crop ROI/ha/ha75.jpg
11.0875496,0.897943841,2226.62624,0.73026164,0.854553474,0.664816171,3.68418372,0,0,0,1.766666667,6.308333333,14.37916667,23.6875,31.64166667,37.88333333,37.92916667,10.9875,15.025,1.245833333,0,0,0,1,1,1,0.956252131,0.934608727,0.831260632,0.785614803,0.722798097,0.677995952,0.694236192,0.904333776,0.867933657,0.977919469,1,1,1,0,0,0,0,0,1.5,0.74758468,2.801609497,2.68418372,2.828212946,0.74758468,1.947730922,0,0,0,0,ha,Crop ROI/ha/ha76.jpg
9.689484127,0.913151577,2071.138393,0.767383901,0.87600451,0.647911647,3.821928095,0,0,0,0,3.733333333,12.42083333,21.17083333,28.79166667,23.825,42.55416667,8.008333333,19.09583333,0,0,0,0,1,1,1,1,0.960425002,0.855966308,0.796296678,0.749340108,0.757774349,0.680276978,0.931251166,0.851689098,1,1,1,1,0,0,0,0,0.609840305,2.463865122,0.921928095,2.285475297,2.470950594,2.665957321,0.609840305,0.609840305,0,0,0,0,ha,Crop ROI/ha/ha77.jpg
8.571676587,0.927289146,1837.170883,0.800244836,0.894564048,0.640515868,3.40869497,0,0,0,0,4.266666667,15.6375,22.6625,27.1,32.49166667,31.87083333,3.1625,0.008333333,0,0,0,0,1,1,1,1,0.962507494,0.848133156,0.811337522,0.736812757,0.742137872,0.77800653,0.965745304,0.995833333,1,1,1,1,0,0,0,0,0.609840305,1.882228719,1.319035274,1.278897903,1.578897903,2.741446071,0,0,0,0,0,0,ha,Crop ROI/ha/ha78.jpg
10.65525794,0.902126855,2138.72123,0.72813705,0.853309469,0.702103028,3.421928095,0,0,0,4.316666667,6.695833333,22.1625,36.92083333,21.28333333,37.88333333,35.43333333,3.683333333,0,0.025,4.25,0,0,1,1,1,0.922925412,0.928352025,0.789741723,0.660116129,0.81174247,0.649848702,0.723815393,0.962519462,1,0.9875,0.970834811,1,1,0,0,0,2.085475297,1.319035274,2.426120747,2.446439345,2.38418372,3.270950594,2.342737649,0,0,0,0.286396957,0,0,ha,Crop ROI/ha/ha79.jpg
8.87202381,0.902222584,1855.490079,0.705529253,0.839957888,0.773282354,3.78418372,0,0,0,0,14.95833333,7.329166667,28.4875,15.62083333,18.65,10.1625,17.55833333,18.20416667,0,0,0,0,1,1,1,1,0.828812487,0.840266954,0.74225678,0.782609283,0.813938136,0.878338756,0.802876807,0.808414851,1,1,1,1,0,0,0,0,2.014979821,1.695461844,2.285475297,2.746439345,2.10869497,3.621928095,3.00869497,2.528212946,0,0,0,0,ha,Crop ROI/ha/ha8.jpg
11.97147817,0.888781313,2476.749752,0.693868663,0.832987793,0.650200752,3.446439345,0,0,0.6875,20.17083333,6.229166667,18.52083333,31.62083333,21.3875,37.93333333,43.625,1.045833333,0,10.07916667,0.008333333,0,0,1,1,0.987500161,0.81601806,0.936364624,0.780981666,0.699778154,0.783247972,0.682348477,0.670484376,0.982916737,1,0.89758504,0.995833333,1,1,0,0,0,2.60869497,0.74758468,2.183383098,1.578897903,1.760964047,1.601014306,3.446439345,0,0,0.921928095,0,0,0,ha,Crop ROI/ha/ha80.jpg
8.48859127,0.917570558,1750.914187,0.7753412,0.88053461,0.668402306,3.346439345,0,0,0,2.516666667,0.020833333,17.07916667,29.10416667,19.7875,32.51666667,28.15,4.5,0,1.4,0,0,0,1,1,1,0.943339259,0.992916667,0.8189808,0.705544011,0.822600603,0.703420668,0.760563861,0.959412846,1,0.97715271,1,1,1,0,0,0,0.286396957,0,1.883383098,1.570950594,2.670950594,2.085475297,1.742737649,0.721928095,0,0,0,0,0,ha,Crop ROI/ha/ha81.jpg
9.771081349,0.91054566,2045.868304,0.753788547,0.868209967,0.639683707,3.621928095,0,0,1.075,17.22083333,5.616666667,19.0125,32.3125,7.8875,37.22916667,23.08333333,2.145833333,0,9.270833333,0,0,0,1,1,0.979167691,0.808953854,0.953029869,0.829178998,0.716344132,0.902749677,0.679413796,0.814782882,0.971254216,1,0.92516142,1,1,1,0,0,0,1.856779649,0.468995594,2.258871848,1.970950594,0.811278124,1.319035274,1.983383098,0,0,1.485475297,0,0,0,ha,Crop ROI/ha/ha82.jpg
7.845486111,0.929276672,1672.810268,0.806407372,0.898001877,0.666022007,3.78418372,0,0,0.066666667,6.558333333,5.516666667,30.56666667,29.18333333,7.195833333,33.325,9.754166667,0.008333333,0,4.304166667,0,0,0,1,1,0.985041254,0.903316982,0.953336559,0.735297446,0.752782083,0.920009472,0.746165422,0.909193669,0.995833333,1,0.963367746,1,1,1,0,0,0,2.595461844,1.054015773,2.70869497,1.578897903,0.468995594,1.319035274,1.441153528,0,0,0,0,0,0,ha,Crop ROI/ha/ha83.jpg
8.468253968,0.932063548,1902.882937,0.814906652,0.902721802,0.586975094,3.146439345,0,0,0,0,12.75,11.37083333,24.4875,17.10416667,20.47083333,10.63333333,19.725,17.45416667,0,0,0,0,1,1,1,1,0.899716532,0.869426509,0.799725059,0.841627705,0.859610771,0.928184154,0.858338023,0.863700308,1,1,1,1,0,0,0,0,1.021928095,1.076297626,0.811278124,2.023219672,0.568995594,1.947730922,0.88418372,2.28418372,0,0,0,0,ha,Crop ROI/ha/ha84.jpg
8.548859127,0.930013314,1821.96255,0.810438276,0.900243454,0.594118037,3.346439345,0,0,0,0,14.46666667,15.325,20.2,16.1125,24.3,11.6,8.945833333,21.8125,0,0,0,0,1,1,1,1,0.874839141,0.843875591,0.812825272,0.849217197,0.829636343,0.916672397,0.935000723,0.850057314,1,1,1,1,0,0,0,0,1.021928095,1.319035274,0.811278124,1.814979821,0.609840305,1.352724196,1.485475297,1.923219672,0,0,0,0,ha,Crop ROI/ha/ha85.jpg
8.818700397,0.932868902,1941.939236,0.81894669,0.904956734,0.508879978,3.20869497,0,0,0,0,16.41666667,14.06666667,23.5375,22.425,20.74166667,8.529166667,9.191666667,18.37916667,0,0,0,0,1,1,1,1,0.87084364,0.870847699,0.812443253,0.806271405,0.859178431,0.923585744,0.941668827,0.880672972,1,1,1,1,0,0,0,0,0.74758468,1.021928095,1.141153528,1.678389825,0.88418372,1.738758681,0.934068055,0.881290899,0,0,0,0,ha,Crop ROI/ha/ha86.jpg
7.882440476,0.939711285,1682.030754,0.844581118,0.919010945,0.488294003,2.870950594,0,0,0,0,16.42083333,10.2625,29.22083333,17.5875,22.05,2.683333333,3.625,16.74583333,0,0,0,0,1,1,1,1,0.880444458,0.893079553,0.791265047,0.83981736,0.845426936,0.965002392,0.96750061,0.899587322,1,1,1,1,0,0,0,0,1.291760148,1.670950594,1.256779649,1.141153528,0.88418372,0,0.568995594,0.468995594,0,0,0,0,ha,Crop ROI/ha/ha87.jpg
8.669394841,0.940642546,2079.100446,0.844196238,0.918801523,0.511627975,3.003701696,0,0,0,0,11.70416667,25.525,13.85,14.92916667,14.8625,25.44583333,6.3875,27.625,0,0,0,0,1,1,1,1,0.918168682,0.83291984,0.887502133,0.876575566,0.915078093,0.829415221,0.960000387,0.828134526,1,1,1,1,0,0,0,0,0.921928095,2.121127473,0.609840305,1.895461844,1.456779649,0.468995594,0.88418372,1.98149633,0,0,0,0,ha,Crop ROI/ha/ha88.jpg
10.16393849,0.924227304,2188.782986,0.81704585,0.903905886,0.433648357,2.765957321,0,0,0,0,15.90833333,10.7875,23.30416667,20.79166667,19.7875,14.87083333,27.175,27.17916667,0,0,0,0,1,1,1,1,0.88958985,0.866501132,0.850863804,0.824138736,0.860434064,0.896675609,0.792521798,0.816285594,1,1,1,1,0,0,0,0,0.609840305,0.88418372,0.88418372,0.721928095,0.286396957,0.881290899,2.390468571,1.191760148,0,0,0,0,ha,Crop ROI/ha/ha89.jpg
12.41666667,0.886001032,2633.664683,0.681911554,0.825779362,0.722895216,3.621928095,0,0,0,0,19.19583333,22.275,24.51666667,25.60833333,34.85416667,34.425,10.98333333,28.65833333,0,0,0,0,1,1,1,1,0.808889024,0.782533333,0.767128696,0.745519852,0.672297902,0.690739142,0.900893706,0.784709009,1,1,1,1,0,0,0,0,1.360964047,2.870950594,1.83949107,2.903701696,3.58418372,2.965957321,2.501609497,2.095461844,0,0,0,0,ha,Crop ROI/ha/ha9.jpg
8.14360119,0.938176806,1799.422371,0.834203665,0.913347505,0.562189524,3.446439345,0,0,0,0,19.10833333,25.97083333,12.97916667,19.72916667,23.35416667,17.63333333,0.145833333,9.979166667,0,0,0,0,1,1,1,1,0.847106445,0.833757309,0.869175378,0.840843971,0.83584444,0.87754828,0.989587398,0.925837651,1,1,1,1,0,0,0,0,1.054015773,1.738758681,1.021928095,1.880482024,2.157717469,1.054015773,0,1.570950594,0,0,0,0,ha,Crop ROI/ha/ha90.jpg
8.553075397,0.939021542,1948.869544,0.846388583,0.919993795,0.451717822,2.965957321,0,0,0,0,16.04166667,15.74583333,18.09166667,16.6,18.51666667,10.00833333,19.95416667,21.27916667,0,0,0,0,1,1,1,1,0.883883932,0.871706301,0.860021898,0.852116054,0.867337683,0.92542311,0.882952795,0.881252647,1,1,1,1,0,0,0,0,0.74758468,1.416642278,1.416642278,1.590468571,0.88418372,1.533206219,0.468995594,0.609840305,0,0,0,0,ha,Crop ROI/ha/ha91.jpg
8.498263889,0.936092535,1901.227431,0.835074335,0.913824017,0.529861755,3.146439345,0,0,0,0,11.6625,12.99583333,24.05833333,18.59166667,20.15833333,14.19166667,9.141666667,16.99583333,0,0,0,0,1,1,1,1,0.909195127,0.873771462,0.818031714,0.825969417,0.849434598,0.905279713,0.933758868,0.900911983,1,1,1,1,0,0,0,0,0.468995594,2.185475297,1.533206219,2.156779649,0.468995594,0.934068055,0.609840305,1.021928095,0,0,0,0,ha,Crop ROI/ha/ha92.jpg
10.56448413,0.913735403,2294.389881,0.777876935,0.881973319,0.553715045,3.08418372,0,0,0,0,14.77916667,12.79166667,43.00833333,17.55,25.9875,9.7875,16.125,29.525,0,0,0,0,1,1,1,1,0.875479221,0.852770985,0.654473249,0.859876944,0.801677919,0.913340806,0.873342941,0.783459976,1,1,1,1,0,0,0,0,0.468995594,1.076297626,2.158871848,2.28418372,1.191760148,0,1.860964047,1.490468571,0,0,0,0,ha,Crop ROI/ha/ha93.jpg
9.525049603,0.92801341,2130.725446,0.818491995,0.904705474,0.488266817,2.721928095,0,0,0,0,11.5375,10.64583333,38.34166667,23.15,23.82916667,12.73333333,12.125,23.32083333,0,0,0,0,1,1,1,1,0.905085757,0.89339464,0.739685381,0.807160006,0.852431193,0.891340018,0.917651267,0.831788954,1,1,1,1,0,0,0,0,0.74758468,1.416642278,2.041446071,1.939353872,0.811278124,1.156779649,0.568995594,0.934068055,0,0,0,0,ha,Crop ROI/ha/ha94.jpg
9.480654762,0.929449052,2115.994048,0.817583895,0.904203459,0.460505766,3.146439345,0,0,0,0,10.50416667,22.525,21.67916667,17.93333333,18.1375,16.79166667,9.05,27.1,0,0,0,0,1,1,1,1,0.913091387,0.834052573,0.832117206,0.842931614,0.868092828,0.885020088,0.9235846,0.806679401,1,1,1,1,0,0,0,0,0.286396957,1.68149633,1.054015773,1.543751954,0.881290899,2.160964047,0,0.609840305,0,0,0,0,ha,Crop ROI/ha/ha95.jpg
8.886904762,0.913753317,1875.09127,0.748999971,0.865447844,0.733098563,4.021928095,0,0,0,0,10.75,27.13333333,17.10416667,20.30416667,22.30416667,17.54166667,12.84166667,10.17916667,0,0,0,0,1,1,1,1,0.895621203,0.747979517,0.803878701,0.792540459,0.793166528,0.829232695,0.874194976,0.903353204,1,1,1,1,0,0,0,0,1.870950594,1.801609497,1.647730922,3.346439345,1.578897903,2.570950594,1.416642278,2.721928095,0,0,0,0,ha,Crop ROI/ha/ha96.jpg
7.909970238,0.928978666,1678.233383,0.792310757,0.890118395,0.704298351,3.921928095,0,0,0,0,10.66666667,17.69166667,18.19166667,17.5125,19.3125,13.84583333,11.45833333,16.45416667,0,0,0,0,1,1,1,1,0.903840054,0.825925114,0.817934747,0.818849755,0.827101743,0.864592498,0.910665583,0.89958677,1,1,1,1,0,0,0,0,0.811278124,1.776297626,1.319035274,2.585475297,2.195461844,2.428212946,1.021928095,2.185475297,0,0,0,0,ha,Crop ROI/ha/ha97.jpg
8.123015873,0.927690882,1733.196925,0.79100037,0.889382016,0.701940375,3.68418372,0,0,0,0,12.78333333,11.62916667,22.93333333,19.23333333,17.5875,8.508333333,20.325,19.76666667,0,0,0,0,1,1,1,1,0.873791985,0.856684431,0.811360807,0.821508438,0.85911579,0.932116819,0.835047037,0.834315806,1,1,1,1,0,0,0,0,1.319035274,2.733206219,1.616642278,1.570950594,2.070950594,1.68149633,1.734497797,2.601609497,0,0,0,0,ha,Crop ROI/ha/ha98.jpg
9.546626984,0.907967886,1988.813988,0.737592225,0.858831896,0.716834651,4.021928095,0,0,0,0,21.34166667,13.12083333,29.06666667,23.76666667,21.32916667,8.358333333,21.28333333,17.31666667,0,0,0,0,1,1,1,1,0.753765212,0.798787283,0.75610854,0.748775574,0.828600124,0.916686474,0.834862614,0.870006213,1,1,1,1,0,0,0,0,1.88149633,1.860964047,2.601609497,2.965957321,1.395461844,2.319973094,2.628212946,2.395461844,0,0,0,0,ha,Crop ROI/ha/ha99.jpg
